layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
98 ,model/expanded_conv_10/expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
99 ,model/expanded_conv_10/expand/BatchNorm/FusedBatchNormV3;model/Conv_1/Conv2D;model/expanded_conv_10/expand/Conv2D, 73893102.31597222, 6294.659722222223, 126.0, -128.0, 93726.0, -18196.0, 73893102.31597222, 6294.659722222223, 126.0, -128.0, 93726.0, -18196.0
100 ,model/expanded_conv_10/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/depthwise/depthwise;model/Conv_1/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
101 ,model/expanded_conv_10/depthwise/BatchNorm/FusedBatchNormV3, 2265133.53125, 624.4930555555555, 127.0, -126.0, 11432.0, -3473.0, 2265133.53125, 624.4930555555555, 127.0, -126.0, 11432.0, -3473.0
102 ,model/expanded_conv_10/squeeze_excite/Conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
103 ,model/expanded_conv_10/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 43920039.67361111, 5130.756944444444, 126.0, -121.0, 23765.0, -24491.0, 43920039.67361111, 5130.756944444444, 126.0, -121.0, 23765.0, -24491.0
104 ,model/expanded_conv_10/squeeze_excite/Conv_1/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
105 ,model/re_lu_30/Relu6;model/tf.__operators__.add_25/AddV2;model/expanded_conv_10/squeeze_excite/Conv_1/BiasAdd;model/Conv_1/Conv2D;model/expanded_conv_10/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_10/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y, 827122251.0989584, 25986.491319444445, 127.0, -127.0, 76288.0, -3991.0, 827122251.0989584, 25986.491319444445, 127.0, -127.0, 76288.0, -3991.0
106 ,model/expanded_conv_10/project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
107 ,model/expanded_conv_10/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/project/Conv2D, 321681.5104166667, 462.4270833333333, 125.0, -122.0, 1403.0, -1218.0, 321681.5104166667, 462.4270833333333, 125.0, -122.0, 1403.0, -1218.0
108 ,model/Conv_1/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
109 ,model/Conv_1/BatchNorm/FusedBatchNormV3;model/Conv_1/Conv2D, 12813362.196180556, 3370.3107638888887, 127.0, -128.0, 1753.0, -7447.0, 12813362.196180556, 3370.3107638888887, 127.0, -128.0, 1753.0, -7447.0
110 ,model/Conv_2/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
111 ,model/Conv_2/BiasAdd;model/Conv_2/Conv2D;model/Conv_2/BiasAdd/ReadVariableOp/resource, 9123005.25, 2209.951171875, 127.0, -127.0, 8897.0, -18128.0, 9123005.25, 2209.951171875, 127.0, -127.0, 8897.0, -18128.0
112 ,model/Logits/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
113 ,model/Logits/BiasAdd;model/Logits/Conv2D;model/Logits/BiasAdd/ReadVariableOp/resource, 15134696.653, 3097.365, 126.0, -127.0, 14043.0, -10298.0, 15134696.653, 3097.365, 126.0, -127.0, 14043.0, -10298.0
114 ,tfl.quantize, 4.301704666241497, 1.8390531994047619, 89.0, -112.0, 89.0, -114.0, 0.00026461848756298423, 0.014423947781324387, 0.7058823704719543, -0.8705883026123047, 0.7058823704719543, -0.8862745761871338
115 ,model/Conv/BatchNorm/FusedBatchNormV3;model/expanded_conv/project/Conv2D;model/Conv/Conv2D1, 0.11184630102040816, 0.11099928252551021, 85.0, -69.0, 85.0, -69.0, 0.002240895526483655, 0.01571159064769745, 17.693347930908203, -4.104856967926025, 17.693347930908203, -4.104856967926025
116 ,model/multiply/mul;model/tf.__operators__.add/y;model/re_lu/Relu6;model/tf.__operators__.add/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply/Mul, 0.25974071269132654, 0.15000697544642858, 64.0, -128.0, 64.0, -128.0, 0.0023073966149240732, 0.014138475991785526, 17.719398498535156, -0.37700846791267395, 17.719398498535156, -0.37700846791267395
117 ,model/expanded_conv/depthwise/pad/Pad, 0.25516387344349595, 0.14736373247709295, 64.0, -128.0, 64.0, -128.0, 0.002266738098114729, 0.013889343477785587, 17.719398498535156, -0.37700846791267395, 17.719398498535156, -0.37700846791267395
118 ,model/re_lu_1/Relu;model/expanded_conv/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv/depthwise/depthwise;model/expanded_conv/project/Conv2D, 1.2406329719387754, 0.3435108418367347, 63.0, -128.0, 63.0, -128.0, 0.3292771875858307, 0.176969975233078, 98.3994140625, 0.0, 98.3994140625, 0.0
119 ,model/expanded_conv/squeeze_excite/AvgPool/Mean, 0.1875, 0.1875, 114.0, -120.0, 114.0, -120.0, 0.0018492082599550486, 0.018620595335960388, 24.032947540283203, 0.7944775819778442, 24.032947540283203, 0.7944775819778442
120 ,model/expanded_conv/squeeze_excite/Relu/Relu;model/expanded_conv/squeeze_excite/Conv/BiasAdd;model/expanded_conv/squeeze_excite/Conv/Conv2D;model/expanded_conv/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 117.0, -128.0, 117.0, -128.0, 0.0, 0.0, 12.087102890014648, 0.0, 12.087102890014648, 0.0
121 ,model/re_lu_2/Relu6;model/tf.__operators__.add_1/AddV2;model/expanded_conv/squeeze_excite/Conv_1/BiasAdd;model/expanded_conv/project/Conv2D;model/expanded_conv/squeeze_excite/Conv_1/Conv2D;model/expanded_conv/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 0.0, 0.0, 127.0, 127.0, 127.0, 127.0, 0.0, 0.0, 6.0, 6.0, 6.0, 6.0
122 ,model/tf.math.multiply_1/Mul, 0.0, 0.0, 127.0, 127.0, 127.0, 127.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
123 ,model/expanded_conv/squeeze_excite/Mul/mul, 1.2406329719387754, 0.3435108418367347, 63.0, -128.0, 63.0, -128.0, 0.3292771875858307, 0.176969975233078, 98.3994140625, 0.0, 98.3994140625, 0.0
124 ,model/expanded_conv/project/BatchNorm/FusedBatchNormV3;model/expanded_conv/project/Conv2D1, 1.3974609375, 0.6106305803571429, 101.0, -42.0, 101.0, -42.0, 2.0751659870147705, 0.7441065907478333, 114.54719543457031, -59.71076965332031, 114.54719543457031, -59.71076965332031
125 ,model/re_lu_3/Relu;model/expanded_conv_1/expand/BatchNorm/FusedBatchNormV3;model/expanded_conv_1/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_1/depthwise/depthwise;model/expanded_conv_8/squeeze_excite/Conv/Conv2D;model/expanded_conv_1/expand/Conv2D, 0.5240973993764172, 0.21860384778911565, -35.0, -128.0, -35.0, -128.0, 0.40586772561073303, 0.19237300753593445, 81.8406753540039, 0.0, 81.8406753540039, 0.0
126 ,model/expanded_conv_1/depthwise/pad/Pad, 0.5058693273143874, 0.2110008207653637, -35.0, -128.0, -35.0, -128.0, 0.39175164699554443, 0.1856822818517685, 81.8406753540039, 0.0, 81.8406753540039, 0.0
127 ,model/re_lu_4/Relu;model/expanded_conv_1/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_1/depthwise/depthwise;model/expanded_conv_8/squeeze_excite/Conv/Conv2D, 5.408623866213152, 0.9263392857142857, -41.0, -128.0, -37.0, -128.0, 0.5406695008277893, 0.29288196563720703, 27.50691032409668, 0.0, 28.771595001220703, 0.0
128 ,model/expanded_conv_1/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_3/squeeze_excite/Conv/Conv2D;model/expanded_conv_1/project/Conv2D1, 5.752604166666667, 1.6402529761904763, 54.0, -35.0, 54.0, -32.0, 2.1596992015838623, 1.005021333694458, 28.185272216796875, -26.34710121154785, 28.185272216796875, -24.50893211364746
129 ,model/re_lu_5/Relu;model/expanded_conv_2/expand/BatchNorm/FusedBatchNormV3;model/expanded_conv_2/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_2/depthwise/depthwise;model/expanded_conv_2/expand/Conv2D, 5.12955125231911, 1.3436920222634507, -58.0, -128.0, -59.0, -128.0, 0.19601474702358246, 0.2626663148403168, 13.683673858642578, 0.0, 13.48819351196289, 0.0
130 ,model/re_lu_6/Relu;model/expanded_conv_2/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_2/depthwise/depthwise, 17.641161294063078, 2.3086589749536177, 9.0, -128.0, 4.0, -128.0, 0.6724053621292114, 0.45072516798973083, 26.746845245361328, 0.0, 25.77068328857422, 0.0
131 ,model/expanded_conv_2/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_3/squeeze_excite/Conv/Conv2D;model/expanded_conv_2/project/Conv2D1, 16.53125, 2.781143707482993, 26.0, -68.0, 25.0, -65.0, 15.21485710144043, 2.6681149005889893, 54.68345642089844, -35.49627685546875, 53.724098205566406, -32.618202209472656
132 ,model/expanded_conv_2/Add/add, 19.655240221088434, 3.158216411564626, 27.0, -58.0, 31.0, -61.0, 20.501249313354492, 3.225468635559082, 48.00083923339844, -38.80918884277344, 52.08601760864258, -41.87307357788086
133 ,model/expanded_conv_3/expand/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/project/Conv2D;model/expanded_conv_3/expand/Conv2D1, 6.144424957482993, 1.5244472789115646, 65.0, -76.0, 65.0, -65.0, 0.5145485997200012, 0.44114866852760315, 21.124937057495117, -19.678024291992188, 21.124937057495117, -16.494813919067383
134 ,model/multiply_1/mul;model/tf.__operators__.add/y;model/re_lu_7/Relu6;model/tf.__operators__.add_2/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_2/Mul, 9.251288796768707, 1.4890651573129252, 10.0, -128.0, 10.0, -128.0, 0.22160640358924866, 0.23046433925628662, 21.04887580871582, -0.30954229831695557, 21.04887580871582, -0.30954229831695557
135 ,model/expanded_conv_3/depthwise/pad/Pad, 7.547357353451266, 1.2148044571626777, 10.0, -128.0, 10.0, -128.0, 0.18079021573066711, 0.18801666796207428, 21.04887580871582, -0.30954229831695557, 21.04887580871582, -0.30954229831695557
136 ,model/expanded_conv_3/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_3/depthwise/depthwise;model/expanded_conv_10/project/Conv2D1, 1.9281462585034013, 0.7900722789115646, 105.0, 40.0, 105.0, 38.0, 0.16110947728157043, 0.22837962210178375, 10.117158889770508, -8.67185115814209, 10.117158889770508, -9.249974250793457
137 ,model/multiply_2/mul;model/tf.__operators__.add/y;model/re_lu_8/Relu6;model/tf.__operators__.add_3/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_3/Mul, 23.4234162414966, 2.8422087585034013, 30.0, -128.0, 30.0, -128.0, 0.1033807247877121, 0.18882116675376892, 10.098067283630371, -0.39860790967941284, 10.098067283630371, -0.39860790967941284
138 ,model/expanded_conv_3/squeeze_excite/AvgPool/Mean, 0.7708333333333334, 0.5625, 97.0, -128.0, 97.0, -128.0, 0.0010030893608927727, 0.0202914047986269, 7.791901588439941, -0.32466256618499756, 7.791901588439941, -0.32466256618499756
139 ,model/expanded_conv_3/squeeze_excite/Relu/Relu;model/expanded_conv_3/squeeze_excite/Conv/BiasAdd;model/expanded_conv_3/squeeze_excite/Conv/Conv2D;model/expanded_conv_3/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 0.8333333333333334, 0.3333333333333333, 52.0, -128.0, 53.0, -128.0, 0.0004804216150660068, 0.008003512397408485, 4.321896076202393, 0.0, 4.345906734466553, 0.0
140 ,model/re_lu_9/Relu6;model/tf.__operators__.add_4/AddV2;model/expanded_conv_3/squeeze_excite/Conv_1/BiasAdd;model/expanded_conv_10/project/Conv2D;model/expanded_conv_3/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_3/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 0.08333333333333333, 0.0625, 127.0, -22.0, 127.0, -23.0, 4.6135744923958555e-05, 0.0014705831417813897, 6.0, 2.4941177368164062, 6.0, 2.470588207244873
141 ,model/tf.math.multiply_4/Mul, 0.08333333333333333, 0.0625, 127.0, -22.0, 127.0, -23.0, 1.2815581840186496e-06, 0.0002450980246067047, 1.0, 0.41568630933761597, 1.0, 0.4117647409439087
142 ,model/expanded_conv_3/squeeze_excite/Mul/mul, 22.258237670068027, 2.7645089285714284, 0.0, -128.0, 0.0, -128.0, 0.09823814034461975, 0.18365918099880219, 8.105027198791504, -0.39860790967941284, 8.105027198791504, -0.39860790967941284
143 ,model/expanded_conv_3/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_7/squeeze_excite/Conv/Conv2D;model/expanded_conv_3/project/Conv2D1, 35.23061224489796, 4.546173469387755, 33.0, -63.0, 42.0, -68.0, 4.935025691986084, 1.7014946937561035, 17.590673446655273, -18.339214324951172, 20.9591007232666, -20.210561752319336
144 ,model/expanded_conv_4/expand/BatchNorm/FusedBatchNormV3;model/expanded_conv_5/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_4/expand/Conv2D1, 3.614902210884354, 0.9632015306122449, 32.0, -54.0, 31.0, -55.0, 0.18236032128334045, 0.2163386195898056, 9.433355331420898, -9.882562637329102, 9.208751678466797, -10.107166290283203
145 ,model/multiply_3/mul;model/tf.__operators__.add/y;model/re_lu_10/Relu6;model/tf.__operators__.add_5/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_5/Mul, 7.673299319727891, 1.2360969387755103, -48.0, -128.0, -50.0, -128.0, 0.11484610289335251, 0.15122361481189728, 9.420149803161621, -0.36701881885528564, 9.175470352172852, -0.36701881885528564
146 ,model/expanded_conv_4/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_4/depthwise/depthwise;model/expanded_conv_5/squeeze_excite/Conv_1/Conv2D1, 5.994451530612245, 1.114264455782313, 51.0, -24.0, 58.0, -21.0, 0.9977490901947021, 0.45459458231925964, 15.503135681152344, -15.095158576965332, 18.358976364135742, -13.87122631072998
147 ,model/multiply_4/mul;model/tf.__operators__.add/y;model/re_lu_11/Relu6;model/tf.__operators__.add_6/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_6/Mul, 9.520684523809523, 1.0891369047619048, -42.0, -128.0, -26.0, -128.0, 0.32278063893318176, 0.20054051280021667, 15.466745376586914, -0.3682558536529541, 18.412792205810547, -0.3682558536529541
148 ,model/expanded_conv_4/squeeze_excite/AvgPool/Mean, 5.491666666666666, 1.3916666666666666, 9.0, -127.0, 15.0, -127.0, 0.0018140056636184454, 0.025293121114373207, 2.108264923095703, -0.36349397897720337, 2.217313289642334, -0.36349397897720337
149 ,model/expanded_conv_4/squeeze_excite/Relu/Relu;model/expanded_conv_4/squeeze_excite/Conv/BiasAdd;model/expanded_conv_5/squeeze_excite/Conv/Conv2D;model/expanded_conv_4/squeeze_excite/Conv/Conv2D;model/expanded_conv_4/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 23.3125, 3.21875, 127.0, -128.0, 126.0, -128.0, 0.003026304766535759, 0.03667323291301727, 2.90537428855896, 0.0, 2.8939805030822754, 0.0
150 ,model/re_lu_12/Relu6;model/tf.__operators__.add_7/AddV2;model/expanded_conv_4/squeeze_excite/Conv_1/BiasAdd;model/expanded_conv_5/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_4/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_4/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 4.25, 1.3833333333333333, 127.0, -128.0, 127.0, -128.0, 0.0023529408499598503, 0.032549016177654266, 6.0, 0.0, 6.0, 0.0
151 ,model/tf.math.multiply_7/Mul, 4.25, 1.3833333333333333, 127.0, -128.0, 127.0, -128.0, 6.535948341479525e-05, 0.005424837116152048, 1.0, 0.0, 1.0, 0.0
152 ,model/expanded_conv_4/squeeze_excite/Mul/mul, 39.725573979591836, 2.589094387755102, 42.0, -128.0, 29.0, -128.0, 0.008648894727230072, 0.03820261359214783, 2.1395044326782227, -0.36888009309768677, 1.947686791419983, -0.36888009309768677
153 ,model/expanded_conv_4/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_7/squeeze_excite/Conv/Conv2D;model/expanded_conv_4/project/Conv2D1, 76.43941326530613, 6.594005102040816, 85.0, -93.0, 83.0, -91.0, 11.311995506286621, 2.5366480350494385, 25.774232864379883, -42.70059585571289, 25.004852294921875, -41.93121337890625
154 ,model/expanded_conv_4/Add/add, 91.15676020408164, 7.433545918367347, 68.0, -82.0, 71.0, -87.0, 18.897809982299805, 3.3846001625061035, 27.774173736572266, -40.522972106933594, 29.14011573791504, -42.79954528808594
155 ,model/expanded_conv_5/expand/BatchNorm/FusedBatchNormV3;model/expanded_conv_5/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_5/expand/Conv2D1, 18.27704081632653, 2.600595238095238, 96.0, -79.0, 107.0, -69.0, 0.2741304337978363, 0.31849196553230286, 13.104168891906738, -8.327882766723633, 14.451326370239258, -7.103194236755371
156 ,model/multiply_5/mul;model/tf.__operators__.add/y;model/re_lu_13/Relu6;model/tf.__operators__.add_8/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_8/Mul, 33.10208333333333, 2.9402210884353743, 72.0, -128.0, 92.0, -128.0, 0.1514698565006256, 0.19889114797115326, 13.123122215270996, -0.4058697819709778, 14.476021766662598, -0.4058697819709778
157 ,model/expanded_conv_5/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_5/depthwise/depthwise;model/expanded_conv_5/squeeze_excite/Conv_1/Conv2D1, 11.686543367346939, 2.1581845238095236, 56.0, -61.0, 57.0, -67.0, 0.9411384463310242, 0.6124522686004639, 15.607969284057617, -17.594438552856445, 15.89175033569336, -19.2971248626709
158 ,model/multiply_6/mul;model/tf.__operators__.add/y;model/re_lu_14/Relu6;model/tf.__operators__.add_9/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_9/Mul, 12.750042517006802, 1.7115221088435375, -15.0, -128.0, -13.0, -128.0, 0.2566102147102356, 0.24280835688114166, 15.605361938476562, -0.4256007671356201, 15.889095306396484, -0.4256007671356201
159 ,model/expanded_conv_5/squeeze_excite/AvgPool/Mean, 5.5875, 1.6625, -48.0, -128.0, -46.0, -128.0, 0.0016297962283715606, 0.028393538668751717, 0.9905716180801392, -0.3757340610027313, 1.0247292518615723, -0.3757340610027313
160 ,model/expanded_conv_5/squeeze_excite/Relu/Relu;model/expanded_conv_5/squeeze_excite/Conv/BiasAdd;model/expanded_conv_5/squeeze_excite/Conv/Conv2D;model/expanded_conv_5/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 26.390625, 3.359375, 36.0, -128.0, 35.0, -128.0, 0.0027016373351216316, 0.033989690244197845, 1.6593291759490967, 0.0, 1.6492112874984741, 0.0
161 ,model/re_lu_15/Relu6;model/tf.__operators__.add_10/AddV2;model/expanded_conv_5/squeeze_excite/Conv_1/BiasAdd;model/expanded_conv_5/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_5/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 3.279166666666667, 1.2291666666666667, 119.0, -128.0, 117.0, -128.0, 0.0018154558492824435, 0.028921568766236305, 5.811764717102051, 0.0, 5.764706134796143, 0.0
162 ,model/tf.math.multiply_10/Mul, 3.279166666666667, 1.2291666666666667, 119.0, -128.0, 117.0, -128.0, 5.0429323891876265e-05, 0.004820261616259813, 0.9686275124549866, 0.0, 0.960784375667572, 0.0
163 ,model/expanded_conv_5/squeeze_excite/Mul/mul, 2.4340561224489794, 0.7598639455782313, -90.0, -128.0, -82.0, -128.0, 0.0021711629815399647, 0.02269430086016655, 0.7466566562652588, -0.38826143741607666, 0.9855867624282837, -0.38826143741607666
164 ,model/expanded_conv_5/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_7/squeeze_excite/Conv/Conv2D;model/expanded_conv_5/project/Conv2D1, 13.06313775510204, 2.490688775510204, 34.0, -34.0, 34.0, -26.0, 10.365131378173828, 2.218621015548706, 22.26915168762207, -38.302940368652344, 22.26915168762207, -31.17681312561035
165 ,model/expanded_conv_5/Add/add, 27.605102040816327, 4.033418367346939, 43.0, -31.0, 43.0, -29.0, 29.83269691467285, 4.192999839782715, 34.305641174316406, -42.62215805053711, 34.305641174316406, -40.54302978515625
