layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
191 ,model/multiply_12/mul;model/tf.__operators__.add/y;model/re_lu_23/Relu6;model/tf.__operators__.add_18/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_18/Mul, 32.73965419501134, 1.9185090702947847, 127.0, -128.0, 127.0, -128.0, 0.22612576186656952, 0.15944164991378784, 20.77676773071289, -0.4155353307723999, 20.77676773071289, -0.4155353307723999
192 ,model/expanded_conv_8/squeeze_excite/AvgPool/Mean, 238.13194444444446, 6.402777777777778, 127.0, -128.0, 127.0, -128.0, 0.04784223809838295, 0.09075390547513962, 3.2600536346435547, -0.354353666305542, 3.2600536346435547, -0.354353666305542
193 ,model/expanded_conv_8/squeeze_excite/Relu/Relu;model/expanded_conv_8/squeeze_excite/Conv/BiasAdd;model/expanded_conv_1/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_1/depthwise/depthwise;model/expanded_conv_8/squeeze_excite/Conv/Conv2D;model/expanded_conv_8/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 327.05555555555554, 7.694444444444445, 127.0, -128.0, 127.0, -128.0, 0.06176961213350296, 0.10574355721473694, 3.504425525665283, 0.0, 3.504425525665283, 0.0
194 ,model/re_lu_24/Relu6;model/tf.__operators__.add_19/AddV2;model/expanded_conv_8/squeeze_excite/Conv_1/BiasAdd;model/expanded_conv_8/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_8/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 68.43055555555556, 6.222222222222222, 127.0, -128.0, 127.0, -128.0, 0.037885427474975586, 0.14640523493289948, 6.0, 0.0, 6.0, 0.0
195 ,model/tf.math.multiply_19/Mul, 68.43055555555556, 6.222222222222222, 127.0, -128.0, 127.0, -128.0, 0.0010523730888962746, 0.024400869384407997, 1.0, 0.0, 1.0, 0.0
196 ,model/expanded_conv_8/squeeze_excite/Mul/mul, 17.867984693877553, 2.136267006802721, 49.0, -128.0, 33.0, -128.0, 0.019256899133324623, 0.07013114541769028, 5.449585914611816, -0.3611171245574951, 4.9243245124816895, -0.3611171245574951
197 ,model/expanded_conv_8/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/project/Conv2D;model/expanded_conv_8/project/Conv2D1, 33.534013605442176, 4.53656462585034, 67.0, -63.0, 69.0, -60.0, 1.9291090965270996, 1.0880846977233887, 17.748733520507812, -13.431473731994629, 18.228429794311523, -12.711930274963379
198 ,model/expanded_conv_9/expand/BatchNorm/FusedBatchNormV3;model/Conv_1/Conv2D;model/expanded_conv_9/expand/Conv2D1, 3.1983772675736963, 1.0606221655328798, 37.0, -59.0, 37.0, -55.0, 0.0759015679359436, 0.1633884161710739, 7.240330696105957, -7.5484299659729, 7.240330696105957, -6.932231426239014
199 ,model/multiply_13/mul;model/tf.__operators__.add/y;model/re_lu_25/Relu6;model/tf.__operators__.add_20/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_20/Mul, 5.439306972789115, 1.0543863378684808, -38.0, -128.0, -38.0, -128.0, 0.03859633579850197, 0.0888180062174797, 7.244354724884033, -0.3369467258453369, 7.244354724884033, -0.3369467258453369
200 ,model/expanded_conv_9/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/depthwise/depthwise;model/Conv_1/Conv2D;model/expanded_conv_9/depthwise/depthwise, 7.595521541950113, 1.494827097505669, 126.0, -71.0, 116.0, -61.0, 0.3475703299045563, 0.31976690888404846, 23.74463653564453, -18.396745681762695, 21.605480194091797, -16.25758934020996
201 ,model/multiply_14/mul;model/tf.__operators__.add/y;model/re_lu_26/Relu6;model/tf.__operators__.add_21/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_21/Mul, 16.19316893424036, 1.60062358276644, 125.0, -128.0, 103.0, -128.0, 0.14687755703926086, 0.15244074165821075, 23.714345932006836, -0.3809533417224884, 21.619102478027344, -0.3809533417224884
202 ,model/expanded_conv_9/squeeze_excite/AvgPool/Mean, 129.67361111111111, 5.21875, 127.0, -128.0, 127.0, -128.0, 0.05478924885392189, 0.10727249085903168, 4.871584415435791, -0.36999374628067017, 4.871584415435791, -0.36999374628067017
203 ,model/expanded_conv_9/squeeze_excite/Relu/Relu;model/expanded_conv_9/squeeze_excite/Conv/BiasAdd;model/expanded_conv_7/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_7/depthwise/depthwise;model/expanded_conv_10/squeeze_excite/Conv/Conv2D;model/expanded_conv_9/squeeze_excite/Conv/Conv2D;model/expanded_conv_9/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 290.61805555555554, 8.8125, 127.0, -128.0, 127.0, -128.0, 0.06669758260250092, 0.13350357115268707, 3.863081932067871, 0.0, 3.863081932067871, 0.0
204 ,model/re_lu_27/Relu6;model/tf.__operators__.add_22/AddV2;model/expanded_conv_9/squeeze_excite/Conv_1/BiasAdd;model/Conv_1/Conv2D;model/expanded_conv_9/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_9/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 49.98090277777778, 3.8211805555555554, 127.0, -128.0, 125.0, -128.0, 0.0276710893958807, 0.089910127222538, 6.0, 0.0, 5.952941417694092, 0.0
205 ,model/tf.math.multiply_22/Mul, 49.98090277777778, 3.8211805555555554, 127.0, -128.0, 125.0, -128.0, 0.0007686414173804224, 0.014985021203756332, 1.0, 0.0, 0.9921569228172302, 0.0
206 ,model/expanded_conv_9/squeeze_excite/Mul/mul, 2.9338860544217686, 0.41418650793650796, -72.0, -128.0, -79.0, -128.0, 0.004115488845854998, 0.015512615442276001, 1.7228479385375977, -0.37453216314315796, 1.4606753587722778, -0.37453216314315796
207 ,model/expanded_conv_9/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/project/Conv2D;model/expanded_conv_9/project/Conv2D1, 33.83652210884354, 4.427083333333333, 37.0, -51.0, 41.0, -37.0, 6.060166358947754, 1.8735578060150146, 17.351348876953125, -19.89057159423828, 19.044164657592773, -13.965720176696777
208 ,model/expanded_conv_9/Add/add, 45.655399659863946, 5.223001700680272, 52.0, -52.0, 58.0, -50.0, 7.700674533843994, 2.1450552940368652, 20.945392608642578, -21.766780853271484, 23.409557342529297, -20.945392608642578
209 ,model/expanded_conv_10/expand/BatchNorm/FusedBatchNormV3;model/Conv_1/Conv2D;model/expanded_conv_10/expand/Conv2D1, 2.4037698412698414, 0.9827097505668935, 92.0, -13.0, 82.0, -7.0, 0.3799755275249481, 0.3907119035720825, 17.891382217407227, -23.855175018310547, 13.915518760681152, -21.46965789794922
210 ,model/multiply_15/mul;model/tf.__operators__.add/y;model/re_lu_28/Relu6;model/tf.__operators__.add_23/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_23/Mul, 6.655399659863946, 1.0021967120181405, 16.0, -128.0, -15.0, -128.0, 0.10667631030082703, 0.12688197195529938, 17.85114288330078, -0.3798115849494934, 13.926424026489258, -0.3798115849494934
211 ,model/expanded_conv_10/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/depthwise/depthwise;model/Conv_1/Conv2D1, 6.420316043083901, 1.339108560090703, 47.0, -74.0, 44.0, -60.0, 2.7684361934661865, 0.8793360590934753, 37.42949295043945, -42.02609634399414, 35.45951843261719, -32.832889556884766
212 ,model/multiply_16/mul;model/tf.__operators__.add/y;model/re_lu_29/Relu6;model/tf.__operators__.add_24/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_24/Mul, 8.317247732426305, 1.1786422902494331, -21.0, -128.0, -27.0, -128.0, 1.0380632877349854, 0.4163936674594879, 37.44794464111328, -0.35328248143196106, 35.3282470703125, -0.35328248143196106
213 ,model/expanded_conv_10/squeeze_excite/AvgPool/Mean, 268.4670138888889, 8.324652777777779, 127.0, -128.0, 127.0, -128.0, 0.2951701879501343, 0.27603039145469666, 8.090597152709961, -0.3647400438785553, 8.090597152709961, -0.3647400438785553
214 ,model/expanded_conv_10/squeeze_excite/Relu/Relu;model/expanded_conv_10/squeeze_excite/Conv/BiasAdd;model/expanded_conv_7/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_7/depthwise/depthwise;model/expanded_conv_10/squeeze_excite/Conv/Conv2D;model/expanded_conv_10/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 190.51388888888889, 6.375, 93.0, -128.0, 127.0, -128.0, 0.26863914728164673, 0.23938754200935364, 8.298768043518066, 0.0, 9.575501441955566, 0.0
215 ,model/re_lu_30/Relu6;model/tf.__operators__.add_25/AddV2;model/expanded_conv_10/squeeze_excite/Conv_1/BiasAdd;model/Conv_1/Conv2D;model/expanded_conv_10/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_10/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 123.640625, 4.796875, 127.0, -128.0, 127.0, -128.0, 0.06845156103372574, 0.11286766082048416, 6.0, 0.0, 6.0, 0.0
216 ,model/tf.math.multiply_25/Mul, 123.640625, 4.796875, 127.0, -128.0, 127.0, -128.0, 0.0019014324061572552, 0.01881127618253231, 1.0, 0.0, 1.0, 0.0
217 ,model/expanded_conv_10/squeeze_excite/Mul/mul, 1.0419146825396826, 0.2325325963718821, -105.0, -128.0, -89.0, -128.0, 0.027656368911266327, 0.037884827703237534, 3.4213759899139404, -0.325845330953598, 6.028138637542725, -0.325845330953598
218 ,model/expanded_conv_10/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/project/Conv2D1, 14.735969387755102, 2.945578231292517, 25.0, -11.0, 33.0, -21.0, 6.636728763580322, 1.9767792224884033, 10.737610816955566, -13.422013282775879, 16.106416702270508, -20.133020401000977
219 ,model/expanded_conv_10/Add/add, 19.92580782312925, 3.471301020408163, 53.0, -7.0, 54.0, -14.0, 13.42716121673584, 2.849550724029541, 24.626651763916016, -24.626651763916016, 25.447540283203125, -30.37287139892578
220 ,model/Conv_1/BatchNorm/FusedBatchNormV3;model/Conv_1/Conv2D1, 6.598391439909297, 1.9476686507936507, 21.0, -35.0, 20.0, -31.0, 5.53973913192749, 1.7845991849899292, 14.660391807556152, -36.650978088378906, 13.744117736816406, -32.98588180541992
221 ,model/multiply_17/mul;model/tf.__operators__.add/y;model/re_lu_31/Relu6;model/tf.__operators__.add_26/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_26/Mul, 2.946747448979592, 0.5875496031746031, -94.0, -128.0, -96.0, -128.0, 0.5738483667373657, 0.25928157567977905, 14.562671661376953, -0.4412930905818939, 13.680086135864258, -0.4412930905818939
222 ,model/global_average_pooling2d/Mean, 132.47395833333334, 4.703125, 127.0, -128.0, 108.0, -128.0, 0.2508357763290405, 0.20465201139450073, 10.83499813079834, -0.26108431816101074, 10.008231163024902, -0.26108431816101074
223 ,model/Conv_2/BiasAdd;model/Conv_2/Conv2D;model/Conv_2/BiasAdd/ReadVariableOp/resource1, 391.4814453125, 15.6806640625, 127.0, -128.0, 127.0, -128.0, 1.25492525100708, 0.8878053426742554, 5.378695487976074, -9.058855056762695, 5.378695487976074, -9.058855056762695
224 ,model/multiply_18/mul;model/tf.__operators__.add/y;model/re_lu_32/Relu6;model/tf.__operators__.add_27/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_27/Mul, 581.2880859375, 13.4873046875, 127.0, -128.0, 127.0, -128.0, 0.2958424687385559, 0.3042704463005066, 5.369223594665527, -0.38351598381996155, 5.369223594665527, -0.38351598381996155
225 ,model/Logits/BiasAdd;model/Logits/Conv2D;model/Logits/BiasAdd/ReadVariableOp/resource1, 273.591, 13.151, 75.0, -128.0, 100.0, -128.0, 1.5165696144104004, 0.9791269898414612, 9.60439395904541, -5.50949764251709, 11.465710639953613, -5.50949764251709
226 ,model/flatten/Reshape, 273.591, 13.151, 75.0, -128.0, 100.0, -128.0, 1.5165696144104004, 0.9791269898414612, 9.60439395904541, -5.50949764251709, 11.465710639953613, -5.50949764251709
227 ,Identity1, 30.055, 0.359, -73.0, -128.0, 37.0, -128.0, 0.0004586029099300504, 0.0014023437397554517, 0.21484375, 0.0, 0.64453125, 0.0
228 ,Identity, 30.055, 0.359, 55.0, 0.0, 165.0, 0.0, 0.0004586029099300504, 0.0014023437397554517, 0.21484375, 0.0, 0.64453125, 0.0
